RA,DEC,Star_name,Cluster_name,Age_Myr,DistancePC,V,B-V,V-I,J,H,Ks,2mass_quality,V-Ks,spectral_type,ref,binarity,L_X,L_X_err,L_x_upper_lim,Lx_ref,P_rot,P_rot_err,P_rot_upper_lim,P_rot_ref,data_origin,Mass,Radius,Teff,d(r),Lbol,log(Lx/Lbol),HD,HIP,Gliese,var_name,2mass_name,logTeff,logLum,logMass,logAge_wright,logA_boss,e_logA_boss,E_logA_boss,age_up_diff,age_lo_diff,logA_err,logAge
122.632750,-49.358278,-,NGC2547,40,407,15.13,-,1.400,12.613,11.985,11.819,AAA,3.165,-,-,-,29.611,0.087,-,J11,0.24,-,-,I08,J10,0.826,0.8045,4610,0.638,0.3102,-3.466,-,-,-,-,08103186-4921296,3.663700925389648,-0.5083582065224139,-0.0830199526796178,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.635792,-49.162056,-,NGC2547,40,407,18.23,-,2.480,14.380,13.710,13.535,AAA,4.549,-,-,-,29.14,0.135,-,J11,10.162,-,-,I08,J10,0.407,0.48,3679,0.312,0.04608,-3.109,-,-,-,-,08103259-4909436,3.565729787831127,-1.3364875295848444,-0.39040559077478,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.647875,-49.083361,-,NGC2547,40,407,14.78,-,1.300,12.541,11.928,11.739,AAA,2.895,-,-,-,29.6,0.124,-,J11,0.347,-,-,I08,J10,0.848,0.8263,4734,0.638,0.3645,-3.547,-,-,-,-,08103549-4905001,3.675228253593064,-0.4383024673460066,-0.07160414774328619,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.648292,-49.174306,-,NGC2547,40,407,15.15,-,1.910,12.807,12.149,12.043,AAA,2.961,-,-,-,29.589,0.099,-,J11,6.707,-,-,I08,J10,0.81,0.7883,4518,0.638,0.2699,-3.428,-,-,-,-,08103559-4910278,3.6549462265843444,-0.5687971154434834,-0.09151498112135022,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.648750,-49.463750,-,NGC2547,40,407,17.18,-,2.210,13.661,12.939,12.744,AAA,4.29,-,-,-,29.52,0.105,-,J11,2.979,-,-,I08,J10,0.616,0.6037,3934,0.524,0.102,-3.074,-,-,-,-,08103571-4927495,3.594834355583318,-0.9913998282380825,-0.21041928783557454,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.648833,-49.150167,-,NGC2547,40,407,15.92,-,1.730,13.173,12.492,12.322,AAA,3.452,-,-,-,29.481,0.108,-,J11,5.177,-,-,I08,J10,0.736,0.7085,4214,0.584,0.1787,-3.357,-,-,-,-,08103572-4909008,3.6246945312720813,-0.7478754474943557,-0.13312218566250114,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.655583,-49.469583,-,NGC2547,40,407,18.16,-,2.650,14.075,13.371,13.158,AAA,4.856,-,-,-,29.407,0.120,-,J11,2.988,-,-,I08,J10,0.482,0.521,3763,0.441,0.06161,-2.969,-,-,-,-,08103735-4928104,3.575534218319864,-1.2103487912065904,-0.31695296176115045,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.657500,-49.169861,-,NGC2547,40,407,19.13,-,2.920,14.622,13.947,13.754,AAA,5.23,-,-,-,29.173,0.235,-,J11,1.251,-,-,I08,J10,0.332,0.4352,3572,0.0,0.03401,-2.945,-,-,-,-,08103780-4910118,3.552911450216509,-1.4683933680672778,-0.47886191629596364,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.669208,-49.118167,-,NGC2547,40,407,18.74,-,2.920,14.290,13.631,13.346,AAA,5.248,-,-,-,29.022,0.162,-,J11,5.654,-,-,I08,J10,0.423,0.4889,3697,0.312,0.04942,-3.257,-,-,-,-,08104061-4907055,3.5678494505731067,-1.3060972589339395,-0.37365963262495766,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.671167,-49.131194,-,NGC2547,40,407,18.23,-,2.830,13.915,13.265,13.060,AAA,5.024,-,-,-,29.179,0.134,-,J11,2.755,-,-,I08,J10,0.503,0.5323,3787,0.441,0.06608,-3.226,-,-,-,-,08104108-4907525,3.578295305120826,-1.1799299656876743,-0.29843201494407257,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.676458,-49.464722,-,NGC2547,40,407,19.50,-,3.120,14.625,14.049,13.765,AAA,5.589,-,-,-,28.988,0.234,-,J11,1.01,-,-,I08,J10,0.319,0.4278,3555,0.0,0.03207,-3.104,-,-,-,-,08104235-4927530,3.550839605065785,-1.4939010400715595,-0.4962093169428189,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.690375,-49.104750,-,NGC2547,40,407,16.97,-,2.430,13.223,12.536,12.370,AAA,4.454,-,-,-,29.81,0.096,-,J11,3.544,-,-,I08,J10,0.693,0.6641,4063,0.584,0.1381,-2.916,-,-,-,-,08104570-4906171,3.6088468223264116,-0.8598063214213687,-0.1592667653881933,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.699708,-49.285528,-,NGC2547,40,407,16.96,-,2.100,13.622,12.927,12.702,AAA,4.112,-,-,-,29.279,0.106,-,J11,4.493,-,-,I08,J10,0.634,0.6176,3964,0.524,0.1103,-3.35,-,-,-,-,08104793-4917078,3.598133645813238,-0.9574244875598095,-0.19791074211826729,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.700208,-49.274833,-,NGC2547,40,407,19.31,-,2.870,14.825,14.300,13.909,AAA,5.255,-,-,-,28.787,0.185,-,J11,0.55,-,-,I08,J10,0.302,0.4175,3530,0.0,0.0294,-3.267,-,-,-,-,08104805-4916295,3.5477747053878224,-1.5316526695878427,-0.5199930570428494,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.701500,-49.256917,-,NGC2547,40,407,18.31,-,2.590,14.285,13.603,13.367,AAA,4.797,-,-,-,29.386,0.112,-,J11,1.424,-,-,I08,J10,0.432,0.4935,3707,0.312,0.05119,-2.909,-,-,-,-,08104835-4915249,3.5690225860295635,-1.2908148704497546,-0.3645162531850879,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
